당기순이익	매출액	법인세차감전 순이익	영업이익
1769761084.0	30310143607.0	2298893975.0	2090577890.0
8971034605.0	131799754833.0	11784337560.0	11586664993.0
1652330388.0	31674104190.0	2213140549.0	1925805760.0
1958981896.0	32989721469.0	2622867816.0	2672571421.0
1922647242.0	35410997502.0	2773457420.0	2927894861.0
7319401455.0	140191670440.0	10338976741.0	10609234678.0
600954501.0	32558805727.0	442610969.0	13495970.0
522934676.0	33185189947.0	499253037.0	744836602.0
356075458.0	35273216171.0	380928782.0	669353952.0
3019688317.0	144404503845.0	4480486952.0	5513641120.0
1377330868.0	28883792533.0	1729257314.0	1588785734.0
2237464362.0	32013383235.0	2714933334.0	2737027756.0
1248808396.0	34742790974.0	1401295838.0	1420451387.0
3900603526.0	143101258623.0	4611817023.0	6441842096.0
1585785832.0	26374116882.0	1976987733.0	1715929844.0
1608328080.0	28828947096.0	1999240413.0	1862491957.0
1015864953.0	33534839868.0	1176480809.0	1422293436.0
2467578267.0	130397494946.0	1972917282.0	3961391211.0
1411308672.0	31218114068.0	1758486560.0	1437534612.0
6190094450.0	31458022249.0	6041255041.0	5943540195.0
1976085917.0	28432328693.0	1976572957.0	1693447935.0
14129896304.0	141425991081.0	13217068281.0	12184065352.0
1021802046.0	31503317151.0	1307409260.0	1021679908.0
1779170638.0	44956359111.0	2347438748.0	2367915619.0
3708116397.0	30542953198.0	3886973220.0	3527856783.0
5229220160.0	155998634081.0	5270291180.0	5079546128.0
191040696.0	28968365355.0	237200719.0	512908812.0
1911465152.0	30049619972.0	1928282820.0	1856025002.0
2721868370.0	31634837506.0	3357082199.0	2873781398.0
7720568814.0	137009128290.0	7618385743.0	6446909139.0
487637372.0	29550460113.0	578904414.0	1235026843.0
8410354962.0	37336433854.0	8503551792.0	7979761262.0
7413332670.0	26987017164.0	7368027014.0	7235823884.0
16796298127.0	117161884091.0	16275359547.0	12335797653.0
124942445610.0	156144132611.0	13162558169.0	2266402768.0
3034755659.0	197324843891.0	3875736805.0	4405982641.0
1097542486.0	186556161975.0	1389496355.0	3573101399.0
13581934800.0	202135883634.0	16776327750.0	9839474239.0
20849037234.0	789990044807.0	24751300079.0	31279955702.0
611408044.0	191168179692.0	1538977254.0	3517429271.0
5366714639.0	198962781697.0	5725414704.0	6910379785.0
2189418682.0	216691618830.0	3466036912.0	9923351328.0
9770224496.0	812440661858.0	13011152078.0	27410943073.0
413316646.0	244679311415.0	1047505625.0	4426247739.0
3409625864.0	248806485676.0	4116481249.0	7091301268.0
6165616582.0	263873595531.0	7420608292.0	11018927726.0
1545947809.0	1007097364622.0	9543005213.0	29720556974.0
23223898254.0	205584527727.0	25344794985.0	20404027527.0
11168436462.0	232844982771.0	11011832321.0	8375907129.0
4484482361.0	267767476148.0	1975176179.0	682610650.0
38620592102.0	1000340254508.0	41451854460.0	17115398709.0
8022521182.0	290232946359.0	9996011002.0	13228078400.0
23720722064.0	321710438146.0	27953921325.0	29697684239.0
20985036044.0	311014056426.0	25668507396.0	30767128904.0
53478412815.0	1201710255582.0	73094153628.0	88375482195.0
17113714032.0	324992377593.0	25528841884.0	31221226455.0
51368047056.0	365401591933.0	56854766842.0	48849847168.0
106567914869.0	1366128529444.0	143014865542.0	170757570465.0
57922560779.0	417407155415.0	77433001841.0	80682403955.0
65865625121.0	477483581061.0	96589746804.0	101037057944.0
88304724174.0	478131661252.0	123994709086.0	102517834570.0
186450198780.0	1710417170744.0	288591313484.0	299874298926.0
38710416526.0	217635798321.0	44347819916.0	48930226274.0
52829856356.0	269610249504.0	59402265228.0	41506296173.0
25379805791.0	308786672208.0	23694615396.0	19418664712.0
196307441993.0	1092958281242.0	222533672813.0	206310593777.0
54913833435.0	301301751942.0	58784318806.0	46392705008.0
35683149619.0	317862844748.0	36917073940.0	16224979897.0
36334186419.0	342044840027.0	38182841816.0	16178944791.0
112319134785.0	1302111613999.0	101051959459.0	131512573158.0
5088917509.0	80483960917.0	6864293885.0	13394966084.0
10166964955.0	79671071219.0	12717975583.0	12567939916.0
30314590401.0	317066478744.0	40965128577.0	47209839358.0
5937226676.0	82581604058.0	8607279439.0	8355368652.0
9401443799.0	89735702425.0	12981317623.0	10765302067.0
9444191130.0	95166454356.0	12988140696.0	12946820543.0
36577569200.0	366436946944.0	48743050278.0	43124470448.0
9762021042.0	95477559790.0	13560987883.0	8603169702.0
7766988280.0	105975720662.0	10149377541.0	9677875904.0
8531219848.0	105020315221.0	11396452542.0	10564411575.0
30046504281.0	414997500384.0	38603821860.0	35279748536.0
7285374674.0	104703106028.0	7470889971.0	6890608537.0
9447480079.0	111150366889.0	12683378750.0	11044020316.0
8466695241.0	114458090876.0	11591524915.0	9952141063.0
29474778767.0	452922829859.0	37153709733.0	35046301322.0
4923812207.0	116937432287.0	6594594372.0	5754782772.0
7607958241.0	126101840729.0	10297121709.0	9273534569.0
8366748502.0	137665797200.0	11364620786.0	11899218085.0
12982294964.0	519325826155.0	33922199265.0	36724046564.0
8026201656.0	153842771375.0	10028543823.0	9228081470.0
9179516716.0	169468082334.0	11845620191.0	11534038577.0
10541721919.0	165756040671.0	14390792766.0	12591399734.0
39614831710.0	670455156708.0	50966534697.0	46822537909.0
8332465669.0	176350186825.0	11192185978.0	10703250578.0
11369158434.0	204666320571.0	14799260803.0	13636552221.0
12548454599.0	210889240053.0	15927213683.0	13449634853.0
40207614740.0	804861396536.0	51316364894.0	48081669001.0
5377185561.0	208768153277.0	7491199345.0	6511512800.0
9621182809.0	225132009324.0	12735040288.0	10939162438.0
29750845323.0	891628591940.0	38704211745.0	36733568866.0
9742444971.0	246163056699.0	13566103138.0	12198389007.0
6238810995.0	246461895583.0	8599557446.0	9721113016.0
37651588775.0	975137479129.0	50686638495.0	39874639225.0
6477014287.0	84636616665.0	7721371830.0	8733798788.0
1188076608.0	20439462582.0	1296901153.0	1390836859.0
154977937.0	23433471318.0	1740805433.0	1119360093.0
2504714543.0	37064008020.0	2743160493.0	3478068356.0
5016292773.0	112326475129.0	8946437886.0	9677536710.0
1745844258.0	43643680494.0	2101363815.0	2945361651.0
2823131134.0	53619661292.0	3481514048.0	3854377935.0
3033313345.0	49005206596.0	3869423055.0	3990718441.0
9755088749.0	191695210047.0	12180012005.0	13136638892.0
3272773283.0	54966524003.0	4601995507.0	6728941324.0
6994224114.0	40832680226.0	7878653253.0	5954568147.0
3406561231.0	35936554307.0	4341639152.0	4465910082.0
16947266064.0	165054024165.0	19254289062.0	20001480622.0
5419660527.0	30425823493.0	6746901829.0	4972853841.0
4567986644.0	31281346726.0	5696788057.0	4706264364.0
4639840834.0	28253142832.0	5440747234.0	3842968376.0
18278889592.0	125729653931.0	22178047478.0	18873234253.0
6754119597.0	42700011337.0	8372393641.0	7565528940.0
6261097284.0	43403541965.0	8321193014.0	9094527366.0
4339718025.0	34758701890.0	6449673782.0	5262261137.0
18687189166.0	166157842718.0	23323825867.0	24841770839.0
18004003859.0	51396035596.0	22271905520.0	8875429344.0
8471958492.0	59275634106.0	11092656727.0	10332040006.0
3193336566.0	48499254164.0	5130665989.0	4644652007.0
28215983271.0	213658265007.0	35372384660.0	22636438454.0
30510782.0	44065589774.0	318559594.0	1263763959.0
2011327258.0	54468754881.0	1727658888.0	88432136.0
6412762229.0	59069457608.0	7932141472.0	5182839521.0
40839358558.0	223393506783.0	41157343022.0	6180171118.0
4911678976.0	47049668907.0	4698988609.0	2147854441.0
4275483685.0	54241349075.0	3561533821.0	1229615079.0
170405002.0	55283564320.0	871188764.0	1677381266.0
18103402115.0	197608619262.0	19942756985.0	10782402895.0
8165553864.0	49614048789.0	8322361420.0	2979541575.0
670179560.0	51264615593.0	657521117.0	656801530.0
1514683198.0	58450635787.0	907444740.0	297078332.0
1637674189.0	237408450542.0	4663728911.0	2287271800.0
80587127835.0	627917400938.0	110198221931.0	101050876342.0
22896927710.0	172369753643.0	31522873876.0	31500983110.0
25532432728.0	176963218276.0	31822072422.0	27641913537.0
33751865751.0	186047361279.0	37496551717.0	24952438338.0
74520295421.0	722520542290.0	99798032927.0	105139004610.0
11682388081.0	183686200382.0	15314511017.0	26267952425.0
14517153454.0	184399950133.0	23037937921.0	24644213525.0
13374261313.0	202325253675.0	19942576641.0	29552039068.0
43086343687.0	775598355835.0	66759423609.0	105694335186.0
37739626482.0	217728854920.0	47330805914.0	37895480261.0
24101838689.0	238256134235.0	36261921638.0	43196609886.0
34351029884.0	254935347254.0	42162765258.0	46839048915.0
102956627488.0	963424733722.0	146637137561.0	164072470663.0
43107325074.0	246848206985.0	56628147105.0	43060417679.0
40135388749.0	256691085075.0	53443247403.0	45810353641.0
36521507963.0	264006079315.0	50691095476.0	50249357401.0
119290716527.0	1021271672775.0	171758011094.0	174184665880.0
60653064572.0	252595162743.0	81418554070.0	48176121276.0
40849371374.0	41127380981.0	675799667.0	2817024878.0
1314300566030.0		4247263654.0	1740467517.0
1444437253839.0		68898891751.0	16575356469.0
17992346326.0	96195052561.0		23990233326.0
2620996148.0	95952413094.0	1392535054.0	12548030729.0
15809437639.0	112152844852.0	19168230983.0	14226095212.0
29996155345.0	417194970875.0	49710175567.0	54441548055.0
33456534238.0	142675454323.0	35984045423.0	26225009620.0
28229875388.0	148887288356.0	32852053647.0	23096131489.0
59539287272.0	565106276036.0	64611183718.0	73497317893.0
20585911910.0	161354253572.0	26404462605.0	30789009507.0
45865401376.0	178690049263.0	50060962747.0	33438126401.0
83427195418.0	661555097819.0	103016640322.0	120961316226.0
55741024111.0	515379498506.0	82522630422.0	85313447432.0
12817773511.0	177316918146.0	16168526021.0	14948906437.0
1961981915.0	46194876256.0	2755100304.0	3023142985.0
3634157482.0	45279856219.0	4563828394.0	3102279725.0
577132318.0	42359762626.0	558841819.0	3047666556.0
9918527302.0	177809618687.0	12462674654.0	11487847191.0
1800572376.0	53946978739.0	2460088104.0	5070324924.0
4154795489.0	58422302407.0	5756330961.0	5078187413.0
4472348860.0	64691782667.0	5096276073.0	5233352294.0
10018451963.0	244350832812.0	13661523809.0	18938632275.0
5029763933.0	83344404386.0	6582086052.0	6110680461.0
5254926274.0	90214662467.0	6820610300.0	6133875912.0
3577549104.0	89089296832.0	5203254644.0	6676807893.0
21690773300.0	354679312899.0	27502433198.0	27979167500.0
7207767411.0	94064105549.0	9527607336.0	8482528679.0
5457451070.0	99962840613.0	7933178211.0	7803929603.0
6139419915.0	83003488776.0	7344099816.0	6021144413.0
22006287438.0	355564461674.0	29621854672.0	29925876555.0
5999608441.0	81330322513.0	8139946412.0	6718798592.0
1411590901.0	69859020226.0	2674701616.0	4003722244.0
3275476601.0	69845465610.0	4723361937.0	4314434876.0
15151971990.0	311241363982.0	22777122583.0	23012553842.0
5353619431.0	108222894530.0	7442854911.0	7755904586.0
3341430515.0	104609976764.0	4590581989.0	5166830461.0
2447890301.0	102814161333.0	3485371500.0	4100016292.0
17081212132.0	438323707778.0	23946549827.0	25292627399.0
7826469780.0	133842617295.0	10627720868.0	13022623457.0
9527120982.0	120851945602.0	13799488682.0	10002491520.0
21370906515.0	141642678975.0	28085559750.0	19262800008.0
45431101006.0	541014045943.0	63610937421.0	66316216444.0
13811333564.0	140467467562.0	18736798396.0	17754261208.0
7654895523.0	131527532755.0	9680169560.0	10648336410.0
1789595273.0	107245147364.0	5484283251.0	5200483695.0
28407293386.0	485118584952.0	38284138026.0	39589010073.0
4997226498.0	106985469107.0	7184086266.0	5671502825.0
5203676007.0	100307994185.0	6956282258.0	6188311436.0
334076809.0	93677369411.0	1133794864.0	4095843812.0
20961082240.0	390515286432.0	28507258366.0	24441981984.0
7699424476.0	175637904859.0	7785101169.0	15274163282.0
6776033767.0	54266497107.0	6777567022.0	8000266818.0
6739806960.0	69610314503.0	7194382842.0	9314436982.0
6685090648.0	62995260824.0	6868025961.0	8287870051.0
32594662746.0	268011410937.0	25251836083.0	37688491507.0
13897249919.0	76089854933.0	14644353065.0	12600734054.0
13395696684.0	76415070557.0	13708908420.0	12983786397.0
8017133591.0	61863161036.0	8798997320.0	8713804150.0
42019907763.0	272687422531.0	44006700466.0	41690723162.0
11597488938.0	70189503165.0	12828831395.0	12712443582.0
10929460319.0	51128851076.0	8749837993.0	6962715145.0
6999306011.0	51123096107.0	7863423696.0	7475669534.0
43785719642.0	264029619691.0	44449479611.0	41391956607.0
8819663866.0	67686786352.0	10293772903.0	9822959469.0
11181612517.0	68376046313.0	11886724418.0	9958578416.0
26551287475.0	259064128325.0	29826820478.0	30944903614.0
1172577384.0	35312254778.0	1151555553.0	2410131167.0
3647880191.0	35633396751.0	500874753.0	902179458.0
12608671788.0	17624054723.0	12601597374.0	13812795814.0
8217719874.0	118545864748.0	4147525079.0	25033172721.0
11002199114.0	72282181043.0	14547535238.0	12050232448.0
26346088251.0	88369688853.0	26084477007.0	23778764749.0
145503481733.0	377294631076.0	174250274001.0	102611062636.0
24629726153.0	106988849751.0	32750814235.0	30595275868.0
28789116686.0	118976388273.0	37800312773.0	34625504231.0
31325273268.0	105150090412.0	39552083429.0	30644998062.0
106171290850.0	437938720318.0	135068830067.0	123884000542.0
10413071268.0	68704739435.0	14059695058.0	11592542813.0
7350781744.0	31665170538.0	6415213213.0	8735134050.0
3958457504.0	86070880475.0	5406082878.0	6181322468.0
34000802285.0	284745246660.0	44710749435.0	28937462812.0
16084035918.0	56571324569.0	13705213516.0	7029890292.0
33072711892.0	97332738359.0	40680181242.0	36063378159.0
35601362949.0	147204570853.0	44759690967.0	52171424088.0
106814110967.0	409393371588.0	127461618402.0	97196211588.0
734932338.0	29234209229.0	759295438.0	362944490.0
518466394.0	32724184363.0	579891115.0	756643321.0
4531873640.0	116872861167.0	4260521212.0	2773799939.0
1225992190.0	28159440265.0	1257429060.0	1219367135.0
407620465.0	33997518700.0	433526425.0	1280866674.0
1856209970.0	36325389050.0	1903515220.0	2764617846.0
5418183629.0	128553806420.0	5759354802.0	5156741960.0
1087696279.0	28604943292.0	1507520196.0	1406966008.0
112036253.0	32911166902.0	115148558.0	1205068884.0
673074010.0	46070341037.0	919148585.0	2791929225.0
210031040.0	147184413302.0	1727198512.0	6594931570.0
179041282.0	44292910297.0	161464961.0	1389396988.0
103229146.0	54501292638.0	479424447.0	2837415728.0
808204848.0	54687462001.0	861294736.0	284601352.0
2378475425.0	207856484629.0	3235257884.0	5462317594.0
830591581.0	56897214567.0	1004751608.0	881659441.0
1645039313.0	57592755645.0	1456505122.0	175963056.0
1978115610.0	55116010221.0	2858310476.0	2557029190.0
1658736039.0	211087434269.0	3289188555.0	5672049840.0
2184313778.0	45132117228.0	2130156337.0	883375460.0
3225655422.0	51904830343.0	4063381619.0	2712808587.0
780515440.0	50071811847.0	1233572862.0	2738365533.0
196760382.0	186158775836.0	1915524068.0	7145653724.0
6569402751.0	53573792158.0	7867545699.0	2599195301.0
5289410002.0	64819849257.0	6961444453.0	3587398450.0
11343216658.0	108276681709.0	11505025894.0	4700532743.0
9027625417.0	323004514377.0	9962239394.0	13330171624.0
4519842740.0	29224378671.0	4757702320.0	6986453136.0
294862892.0	10653069538.0	159185273.0	1631889278.0
158037309.0	22242124485.0	612587387.0	954662167.0
1778169966.0	19098880803.0	1524623242.0	919148806.0
5447738337.0	70363034149.0	4832718177.0	6760752917.0
1707302163.0	14221164371.0	1539997417.0	1553467710.0
113011442.0	21821214908.0	25096624.0	895151573.0
1232437273.0	17326693482.0	1249341899.0	1219376977.0
9984393882.0	72462525143.0	8853069992.0	6011798387.0
1581199325.0	15441642350.0	1516745877.0	1402587374.0
685077007.0	28059105005.0	467969368.0	124386860.0
650036349.0	27677257883.0	264270846.0	914303254.0
1430694333.0	102350297080.0	1257260340.0	807421383.0
146171716.0	24021081585.0	826520546.0	1399312019.0
630041166.0	41267586983.0	982168166.0	2123415917.0
1357241475.0	31249555233.0	1302279237.0	449447948.0
4249703454.0	124525579024.0	557113027.0	1195655248.0
5324532446.0	19309068482.0	3114328927.0	2242171289.0
703409335.0	27084934570.0	1905089504.0	631613725.0
747616753.0	30402466272.0	1122264148.0	2060098794.0
7469923477.0	107139764398.0	791443271.0	6138629198.0
3241354142.0	26597655024.0	1987881422.0	1426338451.0
4896976958.0	44558289775.0	7600275370.0	10749537029.0
2679225076.0	32542300540.0	3783483515.0	2469905732.0
3215996075.0	36525250865.0	3296497907.0	2420054721.0
16692367320.0	140221115585.0	12382091307.0	10336906899.0
9307680137.0	55524778016.0	12609390444.0	9181053277.0
7642299011.0	58453947626.0	8439298843.0	8402329538.0
5926823537.0	59725061600.0	7755982031.0	5166145151.0
22274990552.0	223637117243.0	25042670512.0	21247899838.0
76569232.0	41460347232.0	292370324.0	2031642470.0
2179679307.0	48092592302.0	3195388278.0	370847665.0
1011520167.0	40997753864.0	686116080.0	1115139472.0
1996641109.0	184902894051.0	4148753234.0	732390107.0
3948889135.0	311647591071.0	7664922626.0	9138973947.0
1003457055.0	65281197088.0	1910146629.0	1414408573.0
825036258.0	83197811639.0	1492718740.0	1466394700.0
3118019002.0	111374027397.0	3299557912.0	4285220054.0
8488567329.0	389840573433.0	14617584464.0	10641856134.0
1237613956.0	92646868103.0	1366273779.0	423397625.0
4649151168.0	114049044595.0	5662347171.0	4297980933.0
2144281351.0	129180993229.0	2290065752.0	1854177725.0
1324455770.0	478778393533.0	1778297094.0	2854490504.0
385592440.0	106791405979.0	257492898.0	2076911978.0
2826328583.0	115041649465.0	3558560409.0	4938773684.0
6867687136.0	154798865037.0	7154446730.0	8342548393.0
12152017240.0	514409962629.0	14037081925.0	22135014571.0
3901913817.0	109254700830.0	4254789580.0	4683336696.0
2769166544.0	110242069408.0	3591396133.0	4214892253.0
5767173692.0	155261635451.0	8645800734.0	9649327312.0
8555191233.0	557843292475.0	17927730716.0	23830907593.0
3407239578.0	157405728325.0	4153279324.0	6117130195.0
5954178557.0	169879877469.0	9103182293.0	8360138100.0
9956728134.0	242332003375.0	12234411022.0	12794028292.0
22186888872.0	764493333373.0	29689680573.0	34602764362.0
4240446540.0	169374238756.0	4368044976.0	3885536236.0
7034704104.0	195112397809.0	9363488529.0	5731764442.0
2121759318.0	206665429002.0	2320066200.0	2550594954.0
7908490820.0	617204053099.0	10606110530.0	11347945866.0
2340580192.0	224480123163.0	3250316134.0	3827209884.0
728879408.0	208153757434.0	1347928114.0	6402217863.0
5444887659.0	243781076544.0	5959918039.0	8211430966.0
6825150621.0	700955627901.0	8565054048.0	18609241225.0
808031612.0	170363111804.0	3454166405.0	4858433693.0
13379460486.0	175467607635.0	13999782273.0	4678822266.0
5014066790.0	185345971853.0	5369435486.0	5394431167.0
17474534397.0	687269080649.0	17521997019.0	11277861780.0
2369056698.0	178787143358.0	3179830115.0	2418983848.0
857852684.0	178831786705.0	1380994004.0	2781709986.0
1523171023.0	204622207363.0	3834539615.0	3244913168.0
2666259916.0	732669239767.0	5404599699.0	9668073956.0
20186464770.0	18464280240.0	20175553302.0	7858303954.0
3201689532.0	1171747773.0	3201689532.0	2429263278.0
2968993306.0	3152368927.0	2968993306.0	391011457.0
630342776.0	4474008899.0	630342776.0	609576674.0
1889265718.0	12222631989.0	1889265718.0	229005407.0
400625572.0	980381617.0	400625572.0	493972924.0
261329366.0	1663072291.0	261329366.0	122134987.0
441895663.0	3174636833.0	441895663.0	457086972.0
1136014683.0	12568565740.0	1136014683.0	629073683.0
233317548.0	1815030858.0	233317548.0	225854123.0
460207673.0	2438504850.0	460207673.0	451802592.0
333262985.0	4407457455.0	333262985.0	331678375.0
2996907534.0	20829598842.0	2996907534.0	2997796420.0
786142267.0	4258905846.0	786142267.0	815757577.0
275691978.0	1400168532.0	275691978.0	259576362.0
333206383.0	3646184917.0	333206383.0	337413774.0
3089205909.0	19572103854.0	3089205909.0	3027615651.0
555716438.0	1674862675.0	555716438.0	561693408.0
160462819.0	3509536740.0	160462819.0	8409596.0
2528513971.0	20962845613.0	2528513971.0	2435345096.0
857777996.0	3938809759.0	857777996.0	596742643.0
2746899081.0	11716988653.0	2746899081.0	2742844990.0
5079881308.0	30430510704.0	5079881308.0	4725825996.0
77969991.0	4600683569.0	77969991.0	90030159.0
463983236.0	5991028937.0	463983236.0	368549657.0
480225757.0	5782248951.0	480225757.0	605099152.0
1978595304.0	28217105191.0	1978595304.0	2955230810.0
8194013738.0	329227326294.0	10768625036.0	7723293781.0
3587888596.0	74722005229.0	2510936566.0	1497597664.0
4029767452.0	106263093808.0	5940742065.0	5713073522.0
4301945491.0	105331766902.0	5600619101.0	5422913039.0
23418767522.0	425580839936.0	30430091961.0	26288872252.0
3164151634.0	97771669087.0	3830988187.0	3192378134.0
9176028847.0	107930255929.0	11378856084.0	8626222523.0
4478458446.0	89291596129.0	6830551379.0	4572557644.0
21235465167.0	391339341092.0	29044366860.0	24856279933.0
6120363664.0	113771863289.0	6231499457.0	4848350469.0
255163227.0	110178177571.0	1840178403.0	186297331.0
5466778375.0	137165971436.0	7453978562.0	5817167817.0
15331610279.0	529153973379.0	17827569514.0	20565535138.0
2278578076.0	138940724348.0	3158846902.0	1361798055.0
3484902154.0	152481493453.0	5206385334.0	4268496733.0
3798282866.0	196568118344.0	5558268057.0	4820104188.0
65568396893.0	695685232873.0	83207314057.0	19008641402.0
2779503955.0	136502491104.0	3387262336.0	1154149580.0
15913995983.0	162065696082.0	20073131411.0	19763674487.0
931747982.0	117177929676.0	2120717598.0	862532690.0
89157017741.0	537513878787.0	121027409625.0	19246894201.0
3053151926.0	119248485855.0	3960103421.0	2783093760.0
7154377058.0	128886694643.0	10045527256.0	6152461030.0
5374925663.0	126165026935.0	6540474526.0	2369702701.0
20321573617.0	555617543445.0	26985631203.0	16883775550.0
5915149178.0	170872073246.0	6637724050.0	4286263698.0
2581180220.0	182514228523.0	5283913596.0	3054408153.0
2479924969.0	145470672667.0	2696779627.0	2255278234.0
733160844.0	705803485232.0	1015507372.0	4985258685.0
1441222245.0	167351045724.0	4194512501.0	4668279492.0
4917323551.0	162343551665.0	5272375437.0	10157274254.0
4632891365.0	678599013645.0	9369306463.0	12314577967.0
18930357796.0	999611416620.0	24832452854.0	27296131094.0
4934115035.0	151603679751.0	4039375775.0	1278169707.0
312604253.0	32593706133.0	526894749.0	506175527.0
685511118.0	36646668409.0	1118946024.0	1057496447.0
159115171.0	31602778643.0	103224401.0	78353991.0
120961734.0	146782153846.0	452800062.0	877703988.0
521642284.0	38601461300.0	809614145.0	652904879.0
115931699.0	40726112428.0	47664341.0	293940266.0
35824694.0	41721946322.0	95818048.0	1406511615.0
1001606253.0	163964596633.0	566426628.0	1322488155.0
770179731.0	35495377428.0	787830683.0	275152995.0
2423379808.0	30095416104.0	2359436633.0	1827447519.0
2072502215.0	20013408922.0	2209200276.0	958210794.0
17149381853.0	112563295918.0	18976238912.0	8973681274.0
484667447.0	17409757697.0	160758336.0	208807531.0
234242714.0	13589649872.0	153888292.0	85889185.0
649697322.0	67218334679.0	174373764.0	1499350253.0
2129515547.0	8761556568.0	2137888361.0	2115040415.0
210758985.0	9682113609.0	416053810.0	101134224.0
1963663889.0	10367808708.0	1919456719.0	1437007706.0
6763709561.0	45057857733.0	6492570150.0	6513050601.0
253892800.0	17858063886.0	8759035.0	97704433.0
1859068244.0	29410313207.0	2578329757.0	2972002760.0
2134435301.0	21643247809.0	2542578710.0	2415079110.0
4245281212.0	95693333644.0	5469778272.0	7577496321.0
1221385473.0	15669584477.0	954359984.0	1044791420.0
786917690.0	17345416971.0	1087725154.0	135830292.0
1446277690.0	18132992553.0	1431660924.0	1663564017.0
11271838485.0	70189076829.0	10365718571.0	8562134701.0
4463161865.0	23721993101.0	4936880897.0	4124846959.0
5106332906.0	15462613183.0	4654924964.0	2788406788.0
4560056905.0	12196793991.0	5150748354.0	4103561716.0
20564802530.0	61797981915.0	20683541816.0	14353005712.0
5330325115.0	15643245102.0	5841583253.0	2054985007.0
1723406083.0	15556494406.0	1492460980.0	1313933113.0
1698706535.0	16427359744.0	1877904176.0	1443207820.0
6749248974.0	65213324318.0	5499420978.0	5466140843.0
25876981223.0	1893541260636.0	11097265896.0	29249703802.0
6695595414.0	474008565195.0	5638234972.0	2725528934.0
18727261821.0	397099793207.0	18646742352.0	7559561117.0
7032067505.0	417407372034.0	9234582343.0	822092016.0
67836225649.0	1563934952005.0	53467346374.0	11488576406.0
8742630479.0	400959102954.0	9584781942.0	1293955714.0
4491889402.0	374092094410.0	3978534359.0	1330699134.0
2308469323.0	291793188412.0	4852551706.0	3402287456.0
23280042465.0	1496166598634.0	21657612195.0	3720541761.0
13098384811.0	284623781331.0	12505874428.0	11775019916.0
12123858617.0	273830553465.0	12294143375.0	10692594981.0
1478516268.0	372609722635.0	2007956483.0	7204517180.0
35260613388.0	1302291027145.0	29483213954.0	11855233069.0
5175680549.0	363799685603.0	5273768923.0	2696312262.0
6145529497.0	455216168609.0	4739709191.0	3086286739.0
8452425879.0	470286611360.0	8672798299.0	9930426461.0
5398647998.0	1697725763779.0	10293152487.0	27093730521.0
4887013143.0	373318377241.0	6348793141.0	4583594603.0
8719383969.0	352815343925.0	9445906145.0	13981723874.0
10737560053.0	489599613580.0	11929344818.0	15413260755.0
17325186172.0	1646993774192.0	23325651560.0	40291951281.0
12227440407.0	372194542454.0	13931250937.0	12689290294.0
11550144043.0	399937816025.0	12326082429.0	13683976162.0
12677713368.0	398593145878.0	14156604323.0	12537987101.0
54506292196.0	1567879463099.0	46438779442.0	44224962674.0
9813577142.0	356381877462.0	11741681865.0	11185637401.0
16110027272.0	401441292260.0	17708000666.0	15175731378.0
10053027112.0	353174189462.0	12747934782.0	9605826932.0
25242565416.0	1379502838155.0	32093319588.0	34755229252.0
1647292340.0	275991225647.0	2307363054.0	1485963554.0
7382502060.0	296420838355.0	8773503247.0	8056343794.0
12393409098.0	393447927980.0	13712283544.0	13319599542.0
18999248402.0	1287955420194.0	21944596853.0	26492122902.0
8274945251.0	311726939445.0	10753581265.0	10276578502.0
1571590954.0	353010411333.0	3361089828.0	6095559706.0
8781843817.0	1259137007585.0	25122669003.0	16246727596.0
3648859119.0	135770930011.0	4029701941.0	6954144972.0
276658554.0	32362040432.0	375101103.0	1151530543.0
576044475.0	35068529623.0	853161573.0	1452952990.0
267968309.0	36034349353.0	529919120.0	1942675600.0
2147517301.0	139772637685.0	3031345988.0	5398002267.0
195831842.0	35203155184.0	294313972.0	1912899036.0
983920578.0	39022558089.0	1161583119.0	1291210114.0
934357620.0	41030432405.0	1339829472.0	1805686489.0
3702816725.0	159493989212.0	4739145142.0	8684151808.0
367184086.0	37195163672.0	527853742.0	989602900.0
1548022740.0	45074761362.0	1877148070.0	1658910633.0
339102306.0	40756762101.0	645683082.0	1216231990.0
3957144646.0	169470443342.0	5403042898.0	6800116126.0
484462961.0	38256385425.0	692801680.0	976379062.0
700135946.0	47022333202.0	818726351.0	1523866874.0
288385318.0	42650571449.0	341313860.0	341454696.0
3571419633.0	178561342630.0	4893529742.0	7234634349.0
97668321.0	42592157110.0	180089137.0	417598142.0
500912633.0	50350955949.0	720298568.0	1413472853.0
704730545.0	52104247437.0	934130223.0	1788515154.0
4737034265.0	203869260962.0	6140788055.0	9145096332.0
574746180.0	45203846124.0	807310900.0	860766973.0
953464712.0	53066885485.0	1162978951.0	1537603479.0
812071772.0	51366916166.0	1072148498.0	1091439538.0
6181726288.0	212092470146.0	8075309689.0	8283915220.0
1201949206.0	47710139368.0	1745202772.0	2087621120.0
1745093739.0	59436914219.0	2166845493.0	1311220225.0
2856218932.0	54994241597.0	3949989721.0	2310162425.0
7141381054.0	221067225133.0	9717803758.0	10127169151.0
1607548399.0	51208455344.0	2160193810.0	1901796211.0
752610007.0	57653650677.0	861950773.0	1682860890.0
1020169508.0	54016784973.0	1065174818.0	300046302.0
6377486209.0	228652275391.0	7243519052.0	7376354550.0
